ObjectID,Stop ID,Stop Code,Stop Name,Stop Description,Stop Latitiude,Stop Longtitude,Wheelchair Boarding,x,y
17776,1480,1480,NW NEES - FIRST,E NEES AVE & PRIVATE DR,36.851993,-119.77473,,6335000.42171422,2194194.56123482
17777,1481,1481,SW FRESNO - NEES,N FRESNO ST & E NEES AVE,36.85117,-119.783774,,6332351.94833663,2193916.4105444
17778,1482,1482,NW EL PASO - FRESNO,E EL PASO AVE & N FRESNO ST,36.848349,-119.784391,,6332163.04090606,2192890.87388156
17779,1483,1483,El Paso Station, ,36.84694,-119.790532,,6330362.04549231,2192392.64817198
17780,1484,1484,SE BLACKSTONE - NEES,N BLACKSTONE AVE & E VIA DEL ORO,36.851215,-119.790871,,6330275.67328972,2193949.81566131
17781,1485,1485,SE NEES - FRESNO,E NEES AVE & N FRESNO ST,36.851885,-119.783266,,6332502.69967556,2194175.50024931
17782,1486,1486,SE NEES - BOND,E NEES AVE & N BOND ST,36.851865,-119.769647,,6336487.19695589,2194136.00426531
17783,1487,1487,SE NEES - MILLBROOK,E NEES AVE & N MILLBROOK AVE,36.851833,-119.765368,,6337739.02614513,2194114.34912489
17784,1488,1488,SW NEES - NINTH,E NEES AVE & N NINTH ST,36.851945,-119.761542,,6338858.73683222,2194146.22537348
17785,1489,1489,SW CEDAR - NEES,N CEDAR AVE & E NEES AVE,36.851708,-119.756799,,6340245.73307396,2194048.97359948
17786,1490,1490,SW CEDAR - CROMWELL,N CEDAR AVE & E CROMWELL AVE,36.846523,-119.75679,,6340233.49130055,2192161.30316223
17787,1491,1491,SW CEDAR - ALLUVIAL,N CEDAR AVE & E OXFORD DR,36.844372,-119.756776,,6340231.41682963,2191378.17907231
17788,1492,1492,NW CEDAR - SPRUCE,N CEDAR AVE & E OXFORD DR,36.841596,-119.756692,,6340248.03261006,2190367.35727505
17789,1493,1493,SW CEDAR - ELEVENTH,N CEDAR AVE & E OXFORD DR,36.839883,-119.755501,,6340591.62837955,2189740.98024698
17790,1494,1494,SW CEDAR - HERNDON,N CEDAR AVE & FRONTAGE RD,36.836778,-119.754229,,6340954.96262664,2188607.65180498
17791,1495,1495,NW CEDAR - PALO ALTO,N CEDAR AVE & E BURLINGAME AVE,36.832735,-119.7542,,6340951.88979813,2187135.69641556
17792,1496,1496,NW CEDAR - SIERRA,N CEDAR AVE & E SIERRA AVE,36.830566,-119.754196,,6340946.85929638,2186346.04477964
17793,1497,1497,SW CEDAR - STUART,N CEDAR AVE & E BULLARD AVE,36.825264,-119.754177,,6340937.26187463,2184415.76550373
17794,1498,1498,SW CEDAR - BULLARD,N CEDAR AVE & E BULLARD AVE,36.822828,-119.754184,,6340928.2487693,2183528.93722489
17795,1499,1499,SW CEDAR - ROBERTS,N CEDAR AVE & E BULLARD AVE,36.81957,-119.754179,,6340920.39773513,2182342.82640815
17796,1500,1500,SW CEDAR - BARSTOW,N CEDAR AVE & E BULLDOG LN,36.815544,-119.754184,,6340907.4240078,2180877.14397205
17797,1501,1501,SW CEDAR - BULLDOG LANE,N CEDAR AVE & E SCOTT AVE,36.812019,-119.754202,,6340892.07725371,2179593.88505565
17798,1505,1505,SW CEDAR - GETTYSBURG,N CEDAR AVE & E INDIANAPOLIS AVE,36.801004,-119.754275,,6340839.2135143,2175583.97345605
17799,1507,1507,NW CEDAR - HOLLAND,N CEDAR AVE & E INDIANAPOLIS AVE,36.798085,-119.754429,,6340785.77956605,2174521.64913714
17800,1508,1508,NW CEDAR - ASHLAN,N CEDAR AVE & FRONTAGE RD,36.794578,-119.754277,,6340820.25423464,2173244.55720314
17801,1510,1510,SW CEDAR - FARRIN,N CEDAR AVE & FRONTAGE RD,36.790525,-119.754474,,6340750.98271963,2171769.49486455
17802,1511,1511,SW CEDAR - DAKOTA,N CEDAR AVE & E GARLAND AVE,36.786562,-119.754366,,6340771.27336147,2170326.49742247
17803,1512,1512,SW CEDAR - DAYTON,N CEDAR AVE & E FOUNTAIN WAY,36.782796,-119.75436,,6340762.2609123,2168955.45423281
17804,1515,1515,SW CEDAR - PRINCETON,N CEDAR AVE & E PRINCETON AVE,36.77561,-119.754451,,6340715.06153163,2166339.57134123
17805,1516,1516,NW CEDAR - CLINTON,N CEDAR AVE & E CLINTON AVE,36.772709,-119.754492,,6340694.7571103,2165283.54589422
17806,1517,1517,SW CEDAR - WELDON,N CEDAR AVE & E WELDON AVE,36.768461,-119.754508,,6340677.92118597,2163737.08409214
17807,1518,1518,SW CEDAR - McKINLEY,N CEDAR AVE & E MCKINLEY AVE,36.764828,-119.754536,,6340659.32903156,2162414.54375823
17808,1519,1519,1445 N CEDAR SB,N CEDAR AVE & E FLORADORA AVE,36.76223,-119.754509,,6340659.80672088,2161468.6722904
17809,1521,1521,SW CEDAR - OLIVE,N CEDAR AVE & E OLIVE AVE,36.757366,-119.754491,,6340651.16795863,2159697.87924406
17810,1522,1522,NW CEDAR - HARVEY,N CEDAR AVE & E THOMAS AVE,36.752608,-119.754506,,6340633.16569805,2157965.75344323
17811,1524,1524,SW CEDAR - BELMONT,N CEDAR AVE & E MADISON AVE,36.749939,-119.754479,,6340633.44194423,2156994.03688273
17812,1526,1526,SW CEDAR - McKENZIE,N CEDAR AVE & UNNAMED ALY,36.746663,-119.754508,,6340615.5761663,2155801.47004214
17813,1528,1528,SW CEDAR - TULARE,S CEDAR AVE & E VERRUE AVE,36.742995,-119.754491,,6340610.06600672,2154466.09049506
17814,1529,1529,SW CEDAR - HUNTINGTON,S CEDAR AVE & E BALCH AVE,36.738523,-119.754529,,6340586.14184198,2152838.14132315
17815,1532,1532,SW CEDAR - LANE,S CEDAR AVE & UNNAMED ALY,36.731775,-119.754621,,6340539.88242005,2150381.73908372
17816,1533,1533,SW CEDAR - LIBERTY,S CEDAR AVE & UNNAMED ALY,36.730222,-119.754641,,6340529.57929106,2149816.41475506
17817,1534,1534,SW CEDAR - BUTLER,S CEDAR AVE & E HEATON AVE,36.728508,-119.754638,,6340525.55534898,2149192.42551748
17818,1535,1535,SW CEDAR - HAMILTON,S CEDAR AVE & E WOODWARD AVE,36.724491,-119.754666,,6340505.85886605,2147730.10101432
17819,1537,1537,SW CEDAR - DWIGHT WAY,S CEDAR AVE & E DWIGHT WAY,36.722108,-119.754696,,6340490.24964531,2146862.63916656
17820,1538,1538,SW CEDAR - FLORENCE,S CEDAR AVE & E FLORENCE AVE,36.7176,-119.754712,,6340472.66405055,2145221.54041465
17821,1539,1539,NW CEDAR - EUGENIA,S CEDAR AVE & UNNAMED ALY,36.71353,-119.754717,,6340459.55449672,2143739.87146197
17822,1541,1541,SW CEDAR - GROVE,S CEDAR AVE & E KAVILAND AVE,36.710379,-119.754735,,6340445.26384288,2142592.7943598
17823,1544,1544,NW 3965 JENSEN,E JENSEN AVE & S TENTH ST,36.706939,-119.757836,,6339526.44711097,2141347.62460606
17824,1545,1545,NW PULLMAN - JENSEN,S PULLMAN AVE & E JENSEN BYP,36.706535,-119.760366,,6338783.68120806,2141206.41097772
17825,1546,1546,NW JENSEN - EAST E,E JENSEN AVE & S 99 HWY,36.706808,-119.772072,,6335353.16477513,2141333.17220715
17826,1547,1547,NW JENSEN - EAST W,E JENSEN AVE & S SARAH ST,36.706925,-119.778964,,6333333.30496971,2141392.07924156
17827,1550,1550,NW JENSEN - ELM,E JENSEN AVE & S ELM AVE,36.706901,-119.79189,,6329544.33092038,2141414.32886897
17828,1552,1552,NE JENSEN - CLARA,E JENSEN AVE & S CLARA AVE,36.706924,-119.794725,,6328713.39819905,2141429.56637131
17829,1554,1554,NE JENSEN - MARTIN LUTHER KING,E JENSEN AVE & S BARDELL ST,36.706828,-119.799324,,6327365.03803489,2141405.80559206
17830,1555,1555,NE WALNUT - JENSEN,S WALNUT AVE & E GARRETT AVE,36.707199,-119.808827,,6324580.63284256,2141564.18880548
17831,1557,1557,SE WALNUT - GROVE,S WALNUT AVE & E GROVE AVE,36.710252,-119.808856,,6324581.49307705,2142675.69642498
17832,1558,1558,SE CHURCH - WALNUT, ,36.714062,-119.808326,,6324748.5153808,2144061.40887664
17833,1560,1560,NW BELGRAVIA - FAIRVIEW, ,36.715991,-119.805551,,6325567.7440573,2144756.82316823
17834,1561,1561,NE BELGRAVIA - WALNUT, ,36.715958,-119.808635,,6324663.76095714,2144752.40552615
17835,1562,1562,SE WALNUT - FLORENCE, ,36.718761,-119.808876,,6324601.72105497,2145773.42644998
17836,1563,1563,SE WALNUT - CALIFORNIA, ,36.720821,-119.808879,,6324607.15838005,2146523.37245664
17837,1564,1564,SE MARTIN - FRESNO, ,36.72283,-119.810152,,6324240.25097738,2147257.88968839
17838,1565,1565,SE FRESNO - IRWIN, ,36.723764,-119.809209,,6324519.47285989,2147595.58061406
17839,1567,1567,SE FRESNO - B ST, ,36.729793,-119.800746,,6327017.92488398,2149769.64188273
17840,1568,1568,SE FRESNO - F ST, ,36.732623,-119.796745,,6328198.90743014,2150790.14968422
17841,1569,1569,SW H ST - MARIOPSA, ,36.733495,-119.79353,,6329143.60534389,2151099.80096781
17842,1570,1570,SW H ST -- KERN,H ST & INYO ST,36.731074,-119.790843,,6329923.69695956,2150211.94250731
17843,1571,1571,NE INYO - FULTON, ,36.731334,-119.788702,,6330551.85318355,2150301.43609473
17844,1573,1573,SE JENSEN - MARTIN LUTHER KING, ,36.706734,-119.799525,,6327305.83539739,2141372.07567264
17845,1575,1575,SW MARKS - GETTYSBURG, ,36.800788,-119.844466,,6314433.70300522,2175725.11884306
17846,1576,1576,SW MARKS - ASHCROFT, ,36.79848,-119.844443,,6314433.04847898,2174884.82590422
17847,1577,1577,SW MARKS - SWIFT, ,36.796328,-119.844438,,6314427.62394914,2174101.37143439
17848,1578,1578,NW MARKS - SAVEMART, ,36.794658,-119.844403,,6314432.52584222,2173493.31392348
17849,1579,1579,SW MARKS - ASHLAN, ,36.793258,-119.844406,,6314427.1659448,2172983.64827615
17850,1580,1580,SW MARKS - BELLAIRE, ,36.791255,-119.844426,,6314414.89858089,2172254.50308089
17851,1581,1581,SW MARKS - PONTIAC, ,36.789402,-119.844439,,6314405.16073947,2171579.94799957
17852,1582,1582,SW DAKOTA - ATLAS WAY, ,36.786389,-119.842671,,6314913.22140314,2170478.51221031
17853,1583,1583,SE DAKOTA - PLEASANT, ,36.786405,-119.83962,,6315806.66581047,2170476.51221432
17854,1584,1584,NW HUGHES - GARLAND, ,36.785177,-119.835569,,6316988.9895613,2170019.11089814
17855,1585,1585,SE SHIELDS - HUGHES, ,36.779166,-119.835138,,6317096.16749655,2167829.69795415
17856,1586,1586,SE SHIELDS - CRYSTAL, ,36.779183,-119.830704,,6318394.70689422,2167824.62512964
17857,1588,1588,SE SHIELDS - TEILMAN, ,36.779239,-119.821969,,6320952.90518989,2167823.00210139
17858,1589,1589,SW SHIELDS - FRUIT, ,36.779262,-119.818279,,6322033.5838028,2167822.14711623
17859,1590,1590,SE SHIELDS - ADOLINE, ,36.779295,-119.813948,,6323302.0084313,2167823.38300614
17860,1591,1591,SW SHIELDS - PALM, ,36.779318,-119.809145,,6324708.62569681,2167819.87054598
17861,1592,1592,SE SHIELDS - VAN NESS, ,36.779361,-119.803807,,6326271.97722888,2167822.39744382
17862,1593,1593,SE SHIELDS - WISHON, ,36.779362,-119.801838,,6326848.59713864,2167817.94141598
17863,1594,1594,SE SHIELDS - COLLEGE, ,36.779405,-119.797069,,6328245.3174423,2167821.96995123
17864,1596,1596,SE SHIELDS - FRESNO, ,36.779566,-119.78118,,6332898.85144231,2167842.34917556
17865,1597,1597,SE SHIELDS - CALLISCH, ,36.779535,-119.776464,,6334279.82801105,2167819.86365622
17866,1598,1598,SE SHIELDS - FIRST, ,36.779499,-119.771982,,6335592.26567489,2167796.17636764
17867,1599,1599,SE SHIELDS - BOND, ,36.779472,-119.767771,,6336825.3691798,2167776.46118398
17868,1600,1600,SE SHIELDS - MILLBROOK, ,36.779489,-119.763244,,6338151.14146264,2167772.08291189
17869,1601,1601,SW SHIELDS - SPALDING, ,36.779493,-119.759529,,6339239.08351247,2167764.91396298
17870,1605,1605,SE SHIELDS - JACKSON, ,36.779467,-119.747622,,6342725.95416339,2167728.08792114
17871,1606,1606,SE SHIELDS - MAPLE, ,36.779466,-119.744235,,6343717.82914814,2167720.0200239
17872,1607,1607,SE SHIELDS - SIERRA VISTA, ,36.779441,-119.74054,,6344799.83453006,2167702.55385147
17873,1610,1610,SW CHESTNUT - PRINCETON, ,36.77571,-119.736478,,6345978.97029513,2166335.11925039
17874,1611,1611,SW CHESTNUT - CAMBRIDGE, ,36.769672,-119.73648,,6345961.52774473,2164136.96551023
17875,1612,1612,SW CHESTNUT - McKINLEY, ,36.765908,-119.736507,,6345943.11111489,2162766.72809322
17876,1613,1613,NW CHESTNUT - FLORADORA, ,36.762965,-119.73647,,6345945.73217264,2161695.23548555
17877,1614,1614,NW CHESTNUT - OLIVE, ,36.75836,-119.736492,,6345926.4316863,2160018.82020323
17878,1615,1615,SW CHESTNUT - HARVEY, ,36.753703,-119.736504,,6345909.91498706,2158323.45351523
17879,1616,1616,NW CHESTNUT - BELMONT, ,36.751012,-119.73653,,6345894.78509605,2157343.84655055
17880,1617,1617,SW CHESTNUT - McKENZIE, ,36.746665,-119.736517,,6345886.45702872,2155761.28213039
17881,1618,1618,SW CHESTNUT - TULARE, ,36.742811,-119.73652,,6345874.81794439,2154358.23277114
17882,1619,1619,SW CHESTNUT - HUNTINGTON, ,36.73932,-119.736457,,6345883.53052539,2153087.1867568
17883,1620,1620,SW CHESTNUT - LANE, ,36.731241,-119.736563,,6345829.91481897,2150146.25497465
17884,1621,1621,SW CHESTNUT - HAMILTON,S CHESTNUT AVE & PRIVATE,36.724873,-119.736562,,6345812.42797731,2147827.97778706
17885,1622,1622,NW CHESTNUT - DWIGHT WAY,S CHESTNUT AVE & E DWIGHT WAY,36.722106,-119.736592,,6345795.9102938,2146820.71766248
17886,1623,1623,SW CHESTNUT - GEARY, ,36.720179,-119.736643,,6345775.58290663,2146119.30764797
17887,1624,1624,SW CHESTNUT - FLORENCE, ,36.717747,-119.736659,,6345764.10261464,2145233.97378872
17888,1625,1625,NW CHURCH - CHESTNUT, ,36.714239,-119.737317,,6345561.44947664,2143958.3667599
17889,1627,1627,NW CHURCH - SIERRA VISTA, ,36.714269,-119.741936,,6344207.72383764,2143979.71448623
17890,1629,1629,NW MAPLE - GROVE, ,36.710666,-119.745776,,6343072.05058405,2142676.76236773
17891,1630,1630,SW MAPLE - KAVILAND, ,36.709069,-119.745752,,6343074.57059214,2142095.32127339
17892,1631,1631,SW MAPLE - JENSEN, ,36.707534,-119.745757,,6343068.76581372,2141536.51727289
17893,1633,1633,SW MAPLE - VINE, ,36.704366,-119.745772,,6343055.41315013,2140383.24464506
17894,1634,1634,NW MAPLE - ANNADALE, ,36.700622,-119.745776,,6343043.65628389,2139020.25557314
17895,1635,1635,SW MAPLE - COMMERCE, ,36.69855,-119.745756,,6343043.6618613,2138265.9017669
17896,1636,1636,SW MAPLE - EDGAR, ,36.695554,-119.745761,,6343033.72651371,2137175.22448631
17897,1637,1637,SW MAPLE - NORTH, ,36.692924,-119.745759,,6343026.87810221,2136217.77364531
17898,1638,1638,SW CHESTNUT - NORTH, ,36.692056,-119.736614,,6345705.55515955,2135881.08796698
17899,1639,1639,NW CHESTNUT - RXR TRACK, ,36.690164,-119.73668,,6345680.92200673,2135192.45745447
17900,1641,1641,SE OLNEY - WARD, ,36.681355,-119.734831,,6346198.48790072,2131981.40711807
17901,1642,1642,NW 3600 FRONT ST - OLNEY, ,36.681009,-119.73635,,6345752.11969897,2131858.85847865
17902,1643,1643,NW FRONT - CALVIN, ,36.683263,-119.736356,,6345756.65184213,2132679.43492147
17903,1644,1644,NE CHESTNUT - MUSCAT, ,36.685631,-119.736581,,6345697.29074039,2133542.0057029
17904,1645,1645,SE CHESTNUT - RXR TRACK, ,36.688393,-119.736444,,6345745.17023781,2134547.19791822
17905,1646,1646,NW NORTH - CHESTNUT, ,36.6925,-119.737601,,6345417.42778306,2136044.94623506
17906,1647,1647,NE MAPLE - NORTH, ,36.693206,-119.745586,,6343078.39473148,2136320.0414854
17907,1648,1648,2907 S MAPLE - EDGAR, ,36.695638,-119.745582,,6343086.44064714,2137205.39732623
17908,1649,1649,NE MAPLE - COMMERCE, ,36.699022,-119.745571,,6343099.22966355,2138437.31152906
17909,1650,1650,NE MAPLE - ANNADALE, ,36.700366,-119.74557,,6343103.3211908,2138926.59040615
17910,1651,1651,NE MAPLE - VINE, ,36.703472,-119.745562,,6343114.44452813,2140057.30697672
17911,1652,1652,NE MAPLE - JENSEN, ,36.707439,-119.745529,,6343135.3290008,2141501.41366856
17912,1653,1653,SE MAPLE - GROVE, ,36.710176,-119.745568,,6343131.63248588,2142497.90478581
17913,1655,1655,4726 E CHURCH, ,36.714079,-119.740479,,6344634.23118672,2143907.24940807
17914,1656,1656,NE CHESTNUT - CHURCH, ,36.714802,-119.736417,,6345826.80754171,2144161.30303381
17915,1657,1657,2317 S CHESTNUT, ,36.717229,-119.736413,,6345834.75503239,2145044.84293339
17916,1658,1658,NE CHESTNUT - ATCHINSON, ,36.721261,-119.736405,,6345848.3550708,2146512.67497148
17917,1659,1659,CHESTNUT - UNIT 25, ,36.723148,-119.736406,,6345853.32947031,2147199.64013298
17918,1660,1660,SE CHESTNUT - CETTI, ,36.724187,-119.736392,,6345860.33240905,2147577.85689622
17919,1662,1662,NE CHESTNUT - LOWE, ,36.731446,-119.736326,,6345899.93567631,2150220.35292356
17920,1663,1663,NE CHESTNUT - MONTECITO, ,36.73314,-119.736248,,6345927.51993872,2150836.87990573
17921,1664,1664,SE CHESTNUT - MONO, ,36.737096,-119.736239,,6345941.19773288,2152277.04664481
17922,1665,1665,NE CHESTNUT - HUNTINGTON, ,36.739827,-119.736227,,6345952.33550589,2153271.24413148
17923,1666,1666,NE CHESTNUT - TULARE, ,36.743482,-119.736271,,6345949.64456639,2154601.95209998
17924,1667,1667,NE CHESTNUT - McKENZIE, ,36.746938,-119.736268,,6345960.16915163,2155860.10903248
17925,1668,1668,NE CHESTNUT - BELMONT, ,36.750743,-119.73621,,6345987.78031689,2157245.19746964
17926,1669,1669,NE CHESTNUT - HARVEY, ,36.752759,-119.736166,,6346006.29635598,2157979.02867915
17927,1670,1670,NE CHESTNUT - OLIVE, ,36.758332,-119.736233,,6346002.22221714,2160008.04496232
17928,1671,1671,NE CHESTNUT - FLORADORA,N CHESTNUT AVE & E FLORADORA AVE,36.761202,-119.736225,,6346012.5752148,2161052.85947372
17929,1672,1672,NE CHESTNUT - McKINLEY, ,36.765642,-119.736237,,6346021.45183747,2162669.28340623
17930,1673,1673,SE CHESTNUT - CAMBRIDGE, ,36.769264,-119.73623,,6346033.61060581,2163987.87000789
17931,1675,1675,SE CHESTNUT - PRINCETON, ,36.775517,-119.736207,,6346057.79756531,2166264.24832915
17932,1676,1676,NE CHESTNUT - SIMPSON, ,36.778206,-119.7362,,6346067.35200813,2167243.17484897
17933,1677,1677,NW SHIELDS - CHESTNUT, ,36.779621,-119.736786,,6345899.69158231,2167759.62821239
17934,1678,1678,NE SHIELDS - SIERRA VISTA, ,36.77964,-119.740115,,6344924.85363697,2167774.04124132
17935,1679,1679,NW SHIELDS - MAPLE, ,36.779677,-119.745707,,6343287.35264689,2167800.17931239
17936,1680,1680,NW SHIELDS - BARTON, ,36.779712,-119.75126,,6341661.26928489,2167825.59494397
17937,1682,1682,4175 E SHIELDS, ,36.779758,-119.755932,,6340293.21788713,2167853.07750057
17938,1683,1683,NW SHIELDS - EIGHTH, ,36.77971,-119.761503,,6338661.62797447,2167848.49155173
17939,1684,1684,NW SHIELDS - MILLBROOK, ,36.77969,-119.764128,,6337892.84604748,2167847.31635723
17940,1685,1685,NW SHIELDS - BOND, ,36.779686,-119.768374,,6336649.40529288,2167855.78090723
17941,1686,1686,3173 E SHIELDS -TARGET, ,36.779655,-119.770642,,6335985.13759255,2167849.81700839
17942,1687,1687,NW SHIELDS - FIRST, ,36.779708,-119.773387,,6335181.42725772,2167875.57384664
17943,1688,1688,NW SHIELDS - CALLISCH, ,36.779778,-119.776812,,6334178.63267539,2167909.15284772
17944,1689,1689,NW SHIELDS - FRESNO, ,36.779813,-119.782024,,6332652.42050472,2167934.28173448
17945,1690,1690,NE SHIELDS - EFFIE, ,36.779812,-119.7875,,6331048.79116605,2167947.02153839
17946,1691,1691,MANCHESTER TRANSIT CENTER WB 41,N BLACKSTONE AVE & E FEDORA AVE,36.783416,-119.790508,,6330178.70957288,2169266.30597331
17947,1692,1692,NE SHIELDS - GLENN,E SHIELDS AVE & N EKLUND AVE,36.779593,-119.792603,,6329553.73936614,2167879.58761814
17948,1693,1693,NW SHIELDS - COLLEGE,E SHIELDS AVE & N MAROA AVE,36.779533,-119.797613,,6328086.39518797,2167869.89111523
17949,1694,1694,NW SHIELDS - MAROA,E SHIELDS AVE & N WISHON AVE,36.779521,-119.799932,,6327407.24661189,2167871.17096831
17950,1695,1695,NE SHIELDS - WISHON,E SHIELDS AVE & N MAROA AVE,36.779518,-119.802035,,6326791.38038956,2167875.21525156
17951,1696,1696,NW SHIELDS - VAN NESS,E SHIELDS AVE & N VAN NESS BLVD,36.779488,-119.804501,,6326069.12855323,2167870.33402772
17952,1697,1697,NW SHIELDS - PALM,E SHIELDS AVE & N PALM AVE,36.779455,-119.809171,,6324701.43214163,2167869.80975056
17953,1698,1698,NW SHIELDS - THORNE,W SHIELDS AVE & N ADOLINE AVE,36.779431,-119.813299,,6323492.48574063,2167871.28382897
17954,1699,1699,NW SHIELDS - FRUIT,W SHIELDS AVE & N FRUIT AVE,36.779397,-119.818004,,6322114.53541255,2167870.60830539
17955,1700,1700,NE SHIELDS - TIELMAN,W SHIELDS AVE & N PACIFIC AVE,36.779409,-119.821815,,6320998.53305139,2167884.50493114
17956,1702,1702,NW SHIELDS - CRYSTAL,Shields & Crystal,36.779372,-119.831373,,6318199.38740297,2167895.12630098
17957,1703,1703,NE HUGHES - SHIELDS, ,36.779568,-119.835405,,6317019.25032756,2167976.72685955
17958,1704,1704,NE HUGHES - CORTLAND, ,36.782133,-119.835408,,6317026.49473564,2168910.52682923
17959,1705,1705,NW DAKOTA - HUGHES, ,36.786581,-119.836219,,6316803.10410631,2170531.89661798
17960,1706,1706,NW DAKOTA - PLEASANT, ,36.786546,-119.840263,,6315618.83154047,2170529.49045481
17961,1707,1707,NE MARKS - DAKOTA, ,36.78685,-119.844263,,6314448.52745064,2170650.43443865
17962,1708,1708,SE MARKS - SAGINAW, ,36.788094,-119.84424,,6314459.24363655,2171103.25571148
17963,1709,1709,NE MARKS - SUSSEX, ,36.7916,-119.844218,,6314476.90534663,2172379.56549481
17964,1710,1710,NE MARKS - ASHLAN, ,36.794348,-119.844207,,6314488.92008638,2173379.95292972
17965,1711,1711,SE MARKS - SWIFT, ,36.796441,-119.844225,,6314490.34790505,2174141.96124823
17966,1712,1712,SE MARKS - ASHCROFT, ,36.798692,-119.844246,,6314491.40367723,2174961.49799497
17967,1715,1715,NE EMERSON - FELAND, ,36.803547,-119.848459,,6313273.56556173,2176739.84450389
17968,1716,1716,4638 N EMERSON, ,36.8071,-119.853417,,6311833.5825493,2178046.18539514
17969,1719,1719,NW HERNDON - MILBURN,W HERNDON AVE & E HERNDON AVE,36.837236,-119.879509,,6304295.86599746,2189086.21449615
17970,1720,1720,SE HERNDON - BLYTHE, ,36.836943,-119.871013,,6306781.05098772,2188956.88798314
17971,1721,1721,SE HERNDON - BRAWLEY, ,36.837119,-119.861784,,6309482.28574272,2188996.59787747
17972,1722,1722,SE HERNDON - VALENTINE, ,36.837155,-119.852805,,6312109.90122239,2188986.2488168
17973,1723,1723,SE HERNDON - MARKS, ,36.837115,-119.84698,,6313814.3266193,2188956.60189448
17974,1724,1724,SE HERNDON - VAN NESS, ,36.837073,-119.834934,,6317339.18571131,2188910.44483456
17975,1725,1725,SE HERNDON - WEST, ,36.837088,-119.825897,,6319983.71224639,2188893.03935756
17976,1729,1729,SW PALM - LOCUST, ,36.840335,-119.808353,,6325127.53365164,2190031.45243506
17977,1731,1731,SW PALM - PALO ALTO, ,36.832658,-119.808472,,6325069.18435888,2187236.87928405
17978,1732,1732,SW PALM - ESCALON, ,36.826217,-119.808483,,6325046.22475913,2184892.01881631
17979,1733,1733,SW PALM - BULLARD, ,36.822526,-119.808469,,6325039.01053472,2183548.25345923
17980,1755,1755,SE McKINLEY - THORNE, ,36.764774,-119.812815,,6323589.06330338,2162534.17836148
17981,1756,1756,SW McKINLEY - HARRISON, ,36.764815,-119.811094,,6324093.27456531,2162544.84271023
17982,1757,1757,SE McKINLEY - PALM, ,36.764847,-119.80829,,6324914.67121647,2162549.5677664
17983,1758,1758,SE McKINLEY - WISHON, ,36.764927,-119.800817,,6327103.77444981,2162560.35481831
17984,1759,1759,NE VAN NESS - UNIVERSITY, ,36.766704,-119.799102,,6327611.48472047,2163203.09040947
17985,1760,1760,SE MAROA - WELDON, ,36.768435,-119.79951,,6327497.22969964,2163834.25843848
17986,1761,1761,NE MAROA - YALE, ,36.770625,-119.799547,,6327493.03023297,2164631.62232931
17987,1762,1762,NE MAROA - MICHIGAN, ,36.776955,-119.799514,,6327521.87991281,2166935.99272056
17988,1765,1765,SE ASHLAN - BLACKSTONE, ,36.794003,-119.789655,,6330460.18670022,2173118.48790148
17989,1766,1766,SW ASHLAN - FRESNO, ,36.794002,-119.782227,,6332635.04619564,2173100.32553622
17990,1767,1767,SW ASHLAN - AUGUSTA, ,36.794038,-119.778784,,6333643.23709264,2173105.23858415
17991,1768,1768,SE ASHLAN - FIRST, ,36.794044,-119.771438,,6335794.10910322,2173090.06374572
17992,1769,1769,SE ASHLAN - BOND, ,36.794048,-119.76754,,6336935.42670247,2173082.3754409
17993,1770,1770,SW ASHLAN - MILLBROOK, ,36.794063,-119.763815,,6338026.12333997,2173079.14086731
17994,1771,1771,SW ASHLAN - NINTH,E ASHLAN AVE & N NINTH ST,36.793993,-119.759004,,6339434.54801655,2173042.48903772
17995,1773,1773,SE ASHLAN - BARTON, ,36.794212,-119.749412,,6342243.64344822,2173100.16149455
17996,1774,1774,SE ASHLAN - CHESTNUT, ,36.794142,-119.73582,,6346223.0866048,2173043.90504539
17997,1775,1775,SE ASHLAN - WINERY, ,36.794117,-119.731128,,6347596.80301747,2173024.31158064
17998,1776,1776,SE ASHLAN - WILLOW, ,36.794035,-119.726965,,6348815.47577697,2172985.20601581
17999,1777,1777,SE ASHLAN - HELM, ,36.793991,-119.722402,,6350151.37336764,2172959.10600239
18000,1778,1778,SE ASHLAN - PEACH, ,36.793904,-119.717084,,6351708.21572639,2172915.76389748
18001,1779,1779,SW ASHLAN - VILLA, ,36.793882,-119.713939,,6352628.9950528,2172900.89417656
18002,1780,1780,SW ASHLAN - MINNEWAWA, ,36.794223,-119.710307,,6353693.34331781,2173017.15214615
18003,1781,1781,SE ASHLAN - BUCKINGHAM, ,36.794015,-119.70629,,6354868.93775138,2172932.75402097
18004,1784,1784,SW CLOVIS - SAGINAW, ,36.789286,-119.700485,,6356556.05183122,2171198.68202981
18005,1785,1785,SW CLOVIS - DAKOTA, ,36.787105,-119.700502,,6356545.2824958,2170404.71150489
18006,1786,1786,SW SHIELDS - CLOVIS, ,36.779348,-119.699651,,6356773.89982072,2167578.91302264
18007,1787,1787,SW SHIELDS - ARGYLE, ,36.779333,-119.695422,,6358012.32319689,2167564.45701481
18008,1788,1788,SE SHIELDS - CLAREMONT, ,36.77933,-119.69029,,6359515.22307822,2167552.52232739
18009,1789,1789,SW SHIELDS - STANFORD, ,36.77932,-119.68726,,6360402.53331147,2167542.51808231
